"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2016","Slovakia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","67.7"
"2016","Slovakia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","45.3"
"2016","Slovakia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","10.4"
"2016","Slovakia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.9"
"2016","Slovakia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","70.7"
"2016","Slovakia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","56.5"
"2016","Slovakia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","18.5"
"2016","Slovakia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.8"
"2016","Slovakia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","62.3"
"2016","Slovakia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","57.8"
"2016","Slovakia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","18.7"
"2016","Slovakia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.3"
"2016","Slovakia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","67.1"
"2016","Slovakia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","39.7"
"2016","Slovakia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.7"
"2016","Slovakia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.5"
"2016","Slovakia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","51.3"
"2016","Finland","Females","18 years or over","Total","Total","All ISCED 2011 levels ","53.0"
"2016","Finland","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.6"
"2016","Finland","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.5"
"2016","Finland","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","69.6"
"2016","Finland","Females","18 years or over","No children","Total","All ISCED 2011 levels ","46.7"
"2016","Finland","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","16.1"
"2016","Finland","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.2"
"2016","Finland","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","64.3"
"2016","Finland","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","70.9"
"2016","Finland","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.7"
"2016","Finland","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.1"
"2016","Finland","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","78.9"
"2016","Finland","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","75.5"
"2016","Finland","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","43.8"
"2016","Finland","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.8"
"2016","Finland","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","82.1"
"2016","Finland","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","63.1"
"2016","Finland","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.7"
"2016","Finland","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.2"
"2016","Finland","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.6"
"2016","Sweden","Females","18 years or over","Total","Total","All ISCED 2011 levels ","66.5"
"2016","Sweden","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.3"
"2016","Sweden","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.9"
"2016","Sweden","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","79.3"
"2016","Sweden","Females","18 years or over","No children","Total","All ISCED 2011 levels ","58.4"
"2016","Sweden","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","36.3"
"2016","Sweden","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.2"
"2016","Sweden","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","70.7"
"2016","Sweden","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","82.0"
"2016","Sweden","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","45.3"
"2016","Sweden","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","83.9"
"2016","Sweden","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","93.1"
"2016","Sweden","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","84.8"
"2016","Sweden","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.6"
"2016","Sweden","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.8"
"2016","Sweden","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","90.4"
"2016","Sweden","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","83.1"
"2016","Sweden","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.9"
"2016","Sweden","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.7"
"2016","Sweden","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","91.6"
"2016","United Kingdom","Females","18 years or over","Total","Total","All ISCED 2011 levels ","56.9"
"2016","United Kingdom","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","48.3"
"2016","United Kingdom","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.7"
"2016","United Kingdom","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","78.3"
"2016","United Kingdom","Females","18 years or over","No children","Total","All ISCED 2011 levels ","50.2"
"2016","United Kingdom","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.5"
"2016","United Kingdom","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.5"
"2016","United Kingdom","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","75.7"
"2016","United Kingdom","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","73.4"
"2016","United Kingdom","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","57.3"
"2016","United Kingdom","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.1"
"2016","United Kingdom","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","84.1"
"2016","United Kingdom","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","72.7"
"2016","United Kingdom","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","53.1"
"2016","United Kingdom","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.1"
"2016","United Kingdom","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","82.1"
"2016","United Kingdom","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","51.2"
"2016","United Kingdom","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","31.2"
"2016","United Kingdom","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.5"
"2016","United Kingdom","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","73.7"
"2016","Montenegro","Females","18 years or over","Total","Total","All ISCED 2011 levels ","41.4"
"2016","Montenegro","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","14.1"
"2016","Montenegro","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.1"
"2016","Montenegro","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","70.9"
"2016","Montenegro","Females","18 years or over","No children","Total","All ISCED 2011 levels ","37.6"
"2016","Montenegro","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","11.6"
"2016","Montenegro","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.3"
"2016","Montenegro","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.9"
"2016","Montenegro","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","47.3"
"2016","Montenegro","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.7"
"2016","Montenegro","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.3"
"2016","Montenegro","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","74.2"
"2016","Montenegro","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","53.1"
"2016","Montenegro","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2016","Montenegro","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.6"
"2016","Montenegro","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","84.8"
"2016","Montenegro","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","35.0"
"2016","Montenegro","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.5"
"2016","Montenegro","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","34.6"
"2016","Montenegro","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","68.8"
"2016","North Macedonia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","34.2"
"2016","North Macedonia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","14.0"
"2016","North Macedonia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.9"
"2016","North Macedonia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","64.0"
"2016","North Macedonia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","32.4"
"2016","North Macedonia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.3"
"2016","North Macedonia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.5"
"2016","North Macedonia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","59.0"
"2016","North Macedonia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","38.2"
"2016","North Macedonia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","13.6"
"2016","North Macedonia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.2"
"2016","North Macedonia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","67.6"
"2016","North Macedonia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","41.0"
"2016","North Macedonia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.4"
"2016","North Macedonia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.8"
"2016","North Macedonia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","73.8"
"2016","North Macedonia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","22.0"
"2016","North Macedonia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","8.4"
"2016","North Macedonia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.6"
"2016","North Macedonia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","74.1"
"2016","Serbia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","39.5"
"2016","Serbia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.2"
"2016","Serbia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.8"
"2016","Serbia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","60.5"
"2016","Serbia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","33.1"
"2016","Serbia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","20.1"
"2016","Serbia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","34.7"
"2016","Serbia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","52.5"
"2016","Serbia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","49.8"
"2016","Serbia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.9"
"2016","Serbia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","50.3"
"2016","Serbia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","73.0"
"2016","Serbia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","53.4"
"2016","Serbia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.9"
"2016","Serbia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.9"
"2016","Serbia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","75.3"
"2016","Serbia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","46.9"
"2016","Serbia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.0"
"2016","Serbia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.4"
"2016","Serbia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","75.4"
"2016","Turkey","Females","18 years or over","Total","Total","All ISCED 2011 levels ","29.2"
"2016","Turkey","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.2"
"2016","Turkey","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","29.4"
"2016","Turkey","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","59.3"
"2016","Turkey","Females","18 years or over","No children","Total","All ISCED 2011 levels ","27.7"
"2016","Turkey","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.8"
"2016","Turkey","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","29.5"
"2016","Turkey","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","59.7"
"2016","Turkey","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","35.3"
"2016","Turkey","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.0"
"2016","Turkey","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","33.8"
"2016","Turkey","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","59.9"
"2016","Turkey","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","29.4"
"2016","Turkey","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","25.7"
"2016","Turkey","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","25.9"
"2016","Turkey","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","58.0"
"2016","Turkey","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","24.7"
"2016","Turkey","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","24.2"
"2016","Turkey","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","22.2"
"2016","Turkey","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","52.0"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","All ISCED 2011 levels ","48.8"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.6"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.3"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.3"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","All ISCED 2011 levels ","41.9"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.4"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.8"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.1"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","64.5"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","40.6"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","65.6"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","81.3"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","67.0"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.2"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.5"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","83.6"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","52.7"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.1"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.3"
"2017","European Union - 27 countries (from 2020)","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.9"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","Total","Total","All ISCED 2011 levels ","49.9"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","25.8"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.7"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","73.2"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","No children","Total","All ISCED 2011 levels ","43.0"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","21.5"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.4"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","67.6"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","65.8"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.7"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.6"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","81.7"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","67.9"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.9"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.2"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","83.4"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","52.8"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.7"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.7"
"2017","European Union - 28 countries (2013-2020)","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.1"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","Total","Total","All ISCED 2011 levels ","50.3"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.2"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.4"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","73.0"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","No children","Total","All ISCED 2011 levels ","43.3"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.9"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.2"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","67.2"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","66.8"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","45.7"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.0"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","81.8"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","69.3"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.1"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.1"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","83.8"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","54.3"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.1"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.5"
"2017","European Union - 15 countries (1995-2004)","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.5"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","Total","Total","All ISCED 2011 levels ","48.4"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","24.4"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.2"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","71.6"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","No children","Total","All ISCED 2011 levels ","41.6"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","20.0"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.8"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","65.4"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","64.8"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","43.1"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.4"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","80.8"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","67.3"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.7"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.6"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","83.3"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","53.2"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.3"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.8"
"2017","Euro area - 19 countries  (from 2015)","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.7"
"2017","Belgium","Females","18 years or over","Total","Total","All ISCED 2011 levels ","47.3"
"2017","Belgium","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.9"
"2017","Belgium","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.0"
"2017","Belgium","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","73.1"
"2017","Belgium","Females","18 years or over","No children","Total","All ISCED 2011 levels ","38.4"
"2017","Belgium","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.9"
"2017","Belgium","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.1"
"2017","Belgium","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","63.1"
"2017","Belgium","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","65.1"
"2017","Belgium","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.4"
"2017","Belgium","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.4"
"2017","Belgium","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","86.0"
"2017","Belgium","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","71.3"
"2017","Belgium","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.8"
"2017","Belgium","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.6"
"2017","Belgium","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","90.0"
"2017","Belgium","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","52.6"
"2017","Belgium","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.9"
